person_id,person_name,surname,unique_attribute,sex,tribe,person_notes,name_instance,person_sequence
Jozabad_5,Jozabad,,"Levite present at the counting of the silver, gold, and utensils (EZR 8:33)",male,Levi,from the leaders of the Levites (NEH 11:16),5,2171
Noadiah_1,Noadiah,,"Levite present at the counting of the silver, gold, and utensils (EZR 8:33)",male,Levi,,1,2172
Binnui_1,Binnui,,father of Noadiah (EZR 8:33),male,Levi,,1,2173
Shecaniah_5,Shecaniah,,son of Jehiel (EZR 10:2),male,,,5,2174
Jehiel_6,Jehiel,,son of Elam and father of Shecaniah (EZR 10:2),male,,,6,2175
Jehohanan_1,Jehohanan,,"in his house, Ezra mourned over the unfaithfulness of Israel (EZR 10:6)",male,Levi,Levite based on NEH 12:23,1,2176
Eliashib_3,Eliashib,,father of Jehohanan in whose house Ezra mourned (EZR 10:6),male,Levi,Levite based on NEH 12:23,3,2177
Jonathan_9,Jonathan,,opposed Israel's decision to set apart foreign wives (EZR 10:15),male,,,9,2178
Asahel_4,Asahel,,opposed Israel's decision to set apart foreign wives (EZR 10:15),male,,,4,2179
Jahzeiah_1,Jahzeiah,,opposed Israel's decision to set apart foreign wives (EZR 10:15),male,,,1,2180
Tikvah_2,Tikvah,,opposed Israel's decision to set apart foreign wives (EZR 10:15),male,,,2,2181
Meshullam_9,Meshullam,,opposed Israel's decision to set apart foreign wives (EZR 10:15),male,,,9,2182
Shabbethai_1,Shabbethai,,the Levite who opposed Israel's decision to set apart foreign wives (EZR 10:15),male,,,1,2183
Maaseiah_6,Maaseiah,,"priest who had married a foreign wife (EZR 10:18), son of Harim (EZR 10:21)",male,Levi,,6,2184
Gedaliah_3,Gedaliah,,priest who had married a foreign wife (EZR 10:18),male,Levi,,3,2185
Hanani_3,Hanani,,son of Immer who had married a foreign wife (EZR 10:20),male,Levi,,3,2186
Zebadiah_9,Zebadiah,,son of Immer who had married a foreign wife (EZR 10:20),male,Levi,,9,2187
Elijah_3,Elijah,,son of Harim who had married a foreign wife (EZR 10:21),male,Levi,,3,2188
Shemaiah_15,Shemaiah,,son of Harim who had married a foreign wife (EZR 10:21),male,Levi,,15,2189
Jehiel_7,Jehiel,,son of Harim who had married a foreign wife (EZR 10:21),male,Levi,,7,2190
Uzziah_2,Uzziah,,son of Harim who had married a foreign wife (EZR 10:21),male,Levi,,2,2191
Elioenai_4,Elioenai,,son of Pashhur who had married a foreign wife (EZR 10:22),male,Levi,,4,2192
Maaseiah_7,Maaseiah,,son of Pashhur who had married a foreign wife (EZR 10:22),male,Levi,,7,2193
Ishmael_6,Ishmael,,son of Pashhur who had married a foreign wife (EZR 10:22),male,Levi,,6,2194
Netanel_1,Netanel,,son of Pashhur who had married a foreign wife (EZR 10:22),male,Levi,,1,2195
Jozabad_6,Jozabad,,son of Pashhur who had married a foreign wife (EZR 10:22),male,Levi,,6,2196
Elasah_1,Elasah,,son of Pashhur who had married a foreign wife (EZR 10:22),male,Levi,,1,2197
Jozabad_7,Jozabad,,Levite who had married a foreign wife (EZR 10:23),male,Levi,,7,2198
Shimei_14,Shimei,,Levite who had married a foreign wife (EZR 10:23),male,Levi,,14,2199
Kelaiah_1,Kelaiah,,Levite who had married a foreign wife (EZR 10:23),male,Levi,,1,2200
Pethahiah_2,Pethahiah,,Levite who had married a foreign wife (EZR 10:23),male,Levi,,2,2201
Judah_2,Judah,,Levite who had married a foreign wife (EZR 10:23),male,Levi,,2,2202
Eliashib_4,Eliashib,,Levite singer who had married a foreign wife (EZR 10:24),male,Levi,,4,2203
Shallum_9,Shallum,,Levite singer who had married a foreign wife (EZR 10:24),male,Levi,,9,2204
Telem_1,Telem,,Levite gatekeeper who had married a foreign wife (EZR 10:24),male,Levi,,1,2205
Uri_3,Uri,,Levite gatekeeper who had married a foreign wife (EZR 10:24),male,Levi,,3,2206
Ramiah_1,Ramiah,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,1,2207
Izziah_1,Izziah,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,1,2208
Malchijah_4,Malchijah,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,4,2209
Mijamin_2,Mijamin,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,2,2210
Eleazar_7,Eleazar,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,7,2211
Malchijah_5,Malchijah,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,5,2212
Benaiah_7,Benaiah,,descendant of Parosh who had married a foreign wife (EZR 10:25),male,,,7,2213
Mattaniah_5,Mattaniah,,descendant of Elam who had married a foreign wife (EZR 10:26),male,,,5,2214
Zechariah_18,Zechariah,,descendant of Elam who had married a foreign wife (EZR 10:26),male,,,18,2215
Jehiel_8,Jehiel,,descendant of Elam who had married a foreign wife (EZR 10:26),male,,,8,2216
Abdi_2,Abdi,,descendant of Elam who had married a foreign wife (EZR 10:26),male,,,2,2217
Jeremoth_5,Jeremoth,,descendant of Elam who had married a foreign wife (EZR 10:26),male,,,5,2218
Elijah_4,Elijah,,descendant of Elam who had married a foreign wife (EZR 10:26),male,,,4,2219
Elioenai_5,Elioenai,,descendant of Zattu who had married a foreign wife (EZR 10:27),male,,,5,2220
Eliashib_5,Eliashib,,descendant of Zattu who had married a foreign wife (EZR 10:27),male,,,5,2221
Mattaniah_6,Mattaniah,,descendant of Zattu who had married a foreign wife (EZR 10:27),male,,,6,2222
Jeremoth_6,Jeremoth,,descendant of Zattu who had married a foreign wife (EZR 10:27),male,,,6,2223
Zabad_4,Zabad,,descendant of Zattu who had married a foreign wife (EZR 10:27),male,,,4,2224
Aziza_1,Aziza,,descendant of Zattu who had married a foreign wife (EZR 10:27),male,,,1,2225
Jehohanan_2,Jehohanan,,descendant of Bebai who had married a foreign wife (EZR 10:28),male,,,2,2226
Hananiah_5,Hananiah,,descendant of Bebai who had married a foreign wife (EZR 10:28),male,,,5,2227
Zabbai_1,Zabbai,,descendant of Bebai who had married a foreign wife (EZR 10:28),male,,,1,2228
Athlai_1,Athlai,,descendant of Bebai who had married a foreign wife (EZR 10:28),male,,,1,2229
Meshullam_10,Meshullam,,descendant of Bani who had married a foreign wife (EZR 10:29),male,,,10,2230
Malluch_2,Malluch,,descendant of Bani who had married a foreign wife (EZR 10:29),male,,,2,2231
Adaiah_6,Adaiah,,descendant of Bani who had married a foreign wife (EZR 10:29),male,,,6,2232
Jashub_1,Jashub,,descendant of Bani who had married a foreign wife (EZR 10:29),male,,,1,2233
Sheal_1,Sheal,,descendant of Bani who had married a foreign wife (EZR 10:29),male,,,1,2234
Jeremoth_7,Jeremoth,,descendant of Bani who had married a foreign wife (EZR 10:29),male,,,7,2235
Adna_1,Adna,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,1,2236
Chelal_1,Chelal,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,1,2237
Benaiah_8,Benaiah,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,8,2238
Maaseiah_8,Maaseiah,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,8,2239
Mattaniah_7,Mattaniah,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,7,2240
Bezalel_2,Bezalel,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,2,2241
Binnui_2,Binnui,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,2,2242
Manasseh_4,Manasseh,,descendant of Pahath-moab who had married a foreign wife (EZR 10:30),male,,,4,2243
Eliezer_8,Eliezer,,descendant of Harim who had married a foreign wife (EZR 10:31),male,,,8,2244
Isshijah_1,Isshijah,,descendant of Harim who had married a foreign wife (EZR 10:31),male,,,1,2245
Malchijah_6,Malchijah,,descendant of Harim who had married a foreign wife (EZR 10:31),male,,,6,2246
Shemaiah_16,Shemaiah,,descendant of Harim who had married a foreign wife (EZR 10:31),male,,,16,2247
Shimeon_1,Shimeon,,descendant of Harim who had married a foreign wife (EZR 10:31),male,,,1,2248
Benjamin_3,Benjamin,,descendant of Harim who had married a foreign wife (EZR 10:32),male,,,3,2249
Malluch_3,Malluch,,descendant of Harim who had married a foreign wife (EZR 10:32),male,,,3,2250
Shemariah_3,Shemariah,,descendant of Harim who had married a foreign wife (EZR 10:32),male,,,3,2251
Mattenai_1,Mattenai,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,1,2252
Mattattah_1,Mattattah,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,1,2253
Zabad_5,Zabad,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,5,2254
Eliphelet_6,Eliphelet,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,6,2255
Jeremai_1,Jeremai,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,1,2256
Manasseh_5,Manasseh,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,5,2257
Shimei_15,Shimei,,descendant of Hashum who had married a foreign wife (EZR 10:33),male,,,15,2258
Maadai_1,Maadai,,descendant of Bani who had married a foreign wife (EZR 10:34),male,,,1,2259
Amram_2,Amram,,descendant of Bani who had married a foreign wife (EZR 10:34),male,,,2,2260
Uel_1,Uel,,descendant of Bani who had married a foreign wife (EZR 10:34),male,,,1,2261
Benaiah_9,Benaiah,,descendant of Bani who had married a foreign wife (EZR 10:35),male,,,9,2262
Bedeiah_1,Bedeiah,,descendant of Bani who had married a foreign wife (EZR 10:35),male,,,1,2263
Cheluhi_1,Cheluhi,,descendant of Bani who had married a foreign wife (EZR 10:35),male,,,1,2264
Vaniah_1,Vaniah,,descendant of Bani who had married a foreign wife (EZR 10:36),male,,,1,2265
Meremoth_2,Meremoth,,descendant of Bani who had married a foreign wife (EZR 10:36),male,,,2,2266
Eliashib_6,Eliashib,,descendant of Bani who had married a foreign wife (EZR 10:36),male,,,6,2267
Mattaniah_8,Mattaniah,,descendant of Bani who had married a foreign wife (EZR 10:37),male,,,8,2268
Mattenai_2,Mattenai,,descendant of Bani who had married a foreign wife (EZR 10:37),male,,,2,2269
Jaasu_1,Jaasu,,descendant of Bani who had married a foreign wife (EZR 10:37),male,,,1,2270
Bani_5,Bani,,descendant of Bani who had married a foreign wife (EZR 10:38),male,,,5,2271
Binnui_3,Binnui,,descendant of Bani who had married a foreign wife (EZR 10:38),male,,,3,2272
Shimei_16,Shimei,,descendant of Bani who had married a foreign wife (EZR 10:38),male,,,16,2273
Shelemiah_1,Shelemiah,,descendant of Bani who had married a foreign wife (EZR 10:39),male,,,1,2274
Nathan_8,Nathan,,descendant of Bani who had married a foreign wife (EZR 10:39),male,,,8,2275
Adaiah_7,Adaiah,,descendant of Bani who had married a foreign wife (EZR 10:39),male,,,7,2276
Machnadebai_1,Machnadebai,,descendant of Bani who had married a foreign wife (EZR 10:40),male,,,1,2277
Shashai_1,Shashai,,descendant of Bani who had married a foreign wife (EZR 10:40),male,,,1,2278
Sharai_1,Sharai,,descendant of Bani who had married a foreign wife (EZR 10:40),male,,,1,2279
Azarel_3,Azarel,,descendant of Bani who had married a foreign wife (EZR 10:41),male,,,3,2280
Shelemiah_2,Shelemiah,,descendant of Bani who had married a foreign wife (EZR 10:41),male,,,2,2281
Shemariah_4,Shemariah,,descendant of Bani who had married a foreign wife (EZR 10:41),male,,,4,2282
Shallum_10,Shallum,,descendant of Bani who had married a foreign wife (EZR 10:42),male,,,10,2283
Amariah_5,Amariah,,descendant of Bani who had married a foreign wife (EZR 10:42),male,,,5,2284
Joseph_4,Joseph,,descendant of Bani who had married a foreign wife (EZR 10:42),male,,,4,2285
Jeiel_8,Jeiel,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,8,2286
Mattithiah_4,Mattithiah,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,4,2287
Zabad_6,Zabad,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,6,2288
Zebina_1,Zebina,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,1,2289
Jaddai_1,Jaddai,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,1,2290
Joel_9,Joel,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,9,2291
Benaiah_10,Benaiah,,descendant of Nebo who had married a foreign wife (EZR 10:43),male,,,10,2292
Hacaliah_1,Hacaliah,,father of Nehemiah (NEH 1:1),male,,,1,2293
Hanani_4,Hanani,,brother of Nehemiah (NEH 1:2),male,,,4,2294
Asaph_4,Asaph,,keeper of King Artaxerxes' forest (NEH 2:8),male,,,4,2295
Sanballat_1,Sanballat,,the Horonite who opposed Nehemiah (NEH 2:10),male,,,1,2296
Tobiah_2,Tobiah,,the Ammonite official who opposed Nehemiah (NEH 2:10),male,Ammonite,,2,2297
Geshem_1,Geshem,,the Arab who opposed Nehemiah (NEH 2:19),male,,,1,2298
Eliashib_7,Eliashib,,the high priest with Nehemiah during the reconstruction of Jerusalem (NEH 3:1),male,Levi,,7,2299
Zaccur_5,Zaccur,,rebuilt part of the Jerusalem wall (NEH 3:2),male,,,5,2300
Imri_2,Imri,,father of Zaccur (NEH 3:2),male,,,2,2301
Hassenaah_1,Hassenaah,,his sons built the fish gate (NEH 3:3),male,,,1,2302
Hakkoz_2,Hakkoz,,"father of Uriah (NEH 3:4, NEH 3:21)",male,,,2,2303
Meshullam_11,Meshullam,,"made repairs to the wall of Jerusalem (NEH 3:4, NEH 3:30), named on the sealed document of NEH 9:5-38 (NEH 10:20)",male,,,11,2304
Berechiah_5,Berechiah,,father of Meshullam (NEH 3:4),male,,,5,2305
Meshezabel_1,Meshezabel,,father of Berechiah (NEH 3:4),male,,,1,2306
Zadok_3,Zadok,,"made repairs to the wall of Jerusalem (NEH 3:4), named on the sealed document of NEH 9:5-38 (NEH 10:21)",male,,,3,2307
Baana_3,Baana,,father of Zadok (NEH 3:4),male,,,3,2308
Joiada_1,Joiada,,repaired the Old Gate (NEH 3:6),male,,,1,2309
Paseah_3,Paseah,,father of Joiada (NEH 3:6),male,,,3,2310
Meshullam_12,Meshullam,,repaired the Old Gate (NEH 3:6),male,,,12,2311
Besodeiah_1,Besodeiah,,father of Meshullam (NEH 3:6),male,,,1,2312
Melatiah_1,Melatiah,,"the Gibeonite, made repairs for the official seat of the governor (NEH 3:7)",male,,,1,2313
Jadon_1,Jadon,,"the Meronothite, made repairs for the official seat of the governor (NEH 3:7)",male,,,1,2314
Uzziel_6,Uzziel,,made repairs to the wall of Jerusalem (NEH 3:8),male,,,6,2315
Harhaiah_1,Harhaiah,,"of the goldsmiths, father of Uzziel (NEH 3:8)",male,,,1,2316
Hananiah_6,Hananiah,,"one of the perfumers, made repairs to the wall of Jerusalem (NEH 3:8)",male,,,6,2317
Rephaiah_4,Rephaiah,,made repairs to the wall of Jerusalem (NEH 3:9),male,,,4,2318
Hur_3,Hur,,official of half the district of Jerusalem and father of Rephaiah (NEH 3:9),male,,,3,2319
Jedaiah_4,Jedaiah,,made repairs to the wall of Jerusalem opposite his house (NEH 3:10),male,,,4,2320
Harumaph_1,Harumaph,,father of Jedaiah (NEH 3:10),male,,,1,2321
Hattush_2,Hattush,,made repairs to the wall of Jerusalem (NEH 3:10),male,,,2,2322
Hashabneiah_1,Hashabneiah,,father of Hattush (NEH 3:10),male,,,1,2323
Malchijah_7,Malchijah,,repaired a section of wall and the Tower of Furnaces (NEH 3:11),male,,,7,2324
Harim_4,Harim,,father of Malchijah (NEH 3:11),male,,,4,2325
Hasshub_2,Hasshub,,"repaired a section of wall and the Tower of Furnaces, son of Pahath-moab (NEH 3:11)",male,,,2,2326
Shallum_11,Shallum,,he and his daughters made repairs to the wall of Jerusalem (NEH 3:12),male,,,11,2327
Hallohesh_1,Hallohesh,,official of half the district of Jerusalem and father of Shallum (NEH 3:12),male,,,1,2328
Hanun_2,Hanun,,repaired the Valley Gate and the wall to the Refuse Gate (NEH 3:13),male,,,2,2329
Malchijah_8,Malchijah,,repaired the Refuse Gate (NEH 3:14),male,,,8,2330
Rechab_3,Rechab,,official of the district of Beth-haccherem and father of Malchijah (NEH 3:14),male,,,3,2331
Shallum_12,Shallum,,repaired the Fountain Gate (NEH 3:15),male,,,12,2332
Col-hozeh_1,Col-hozeh,,official of the distrct of Mizpah and father of Shallum (NEH 3:15),male,Judah,tribe of Judah (NEH 11:4-5),1,2333
Nehemiah_2,Nehemiah,,made repairs to the wall of Jerusalem (NEH 3:16),male,,,2,2334
Azbuk_1,Azbuk,,official of the district of Beth-zur and father of Nehemiah (NEH 3:16),male,,,1,2335
Rehum_3,Rehum,,supervised the Levites' repairs to the wall (NEH 3:17),male,,,3,2336
Bani_6,Bani,,"father of Rehum (NEH 3:17), named on the sealed document of NEH 9:5-38 (NEH 10:14)",male,,,6,2337
Hashabiah_5,Hashabiah,,official of half the district of Keilah (NEH 3:17),male,,,5,2338
Bavvai_1,Bavvai,,carried out repairs (NEH 3:18),male,,,1,2339
Henadad_1,Henadad,,official of the other half of the district of Keilah and father of Bavvai (NEH 3:18),male,,,1,2340
Ezer_5,Ezer,,repaired the wall in front of the ascent of the armory (NEH 3:19),male,,,5,2341
Jeshua_6,Jeshua,,official of Mizpah and father of Ezer_5 (NEH 3:19),male,,,6,2342
Baruch_1,Baruch,,zealously repaired another section of wall (NEH 3:20),male,,,1,2343
Zabbai_2,Zabbai,,father of Baruch (NEH 3:20),male,,,2,2344
Benjamin_4,Benjamin,,carried out repairs in front of their house (NEH 3:23),male,,,4,2345
Hasshub_3,Hasshub,,carried out repairs in front of their house (NEH 3:23),male,,,3,2346
Azariah_16,Azariah,,carried out repairs beside his house (NEH 3:23),male,,,16,2347
Maaseiah_9,Maaseiah,,father of Azariah_16 (NEH 3:23),male,,,9,2348
Ananiah_1,Ananiah,,father of Maaseiah_9 (NEH 3:23),male,,,1,2349
Binnui_4,Binnui,,repaired a section of the wall of Jerusalem (NEH 3:24),male,Levi,a Levite named on the sealed document of NEH 9:5-38 (NEH 10:9),4,2350
Henadad_2,Henadad,,"father of Binnui_4 (NEH 3:24), a Levite named on the sealed document of NEH 9:5-38 (NEH 10:9)",male,Levi,,2,2351
Palal_1,Palal,,repaired the wall of Jerusalem in front of the Angle (NEH 3:25),male,,,1,2352
Uzai_1,Uzai,,father of Palal (NEH 3:25),male,,,1,2353
Pedaiah_4,Pedaiah,,repaired the wall of Jerusalem (NEH 3:25),male,,,4,2354
Parosh_2,Parosh,,"father of Pedaiah_4 (NEH 3:25), named on the sealed document of NEH 9:5-38 (NEH 10:14)",male,,,2,2355
Zadok_4,Zadok,,repaired Jerusalem's wall in front of his house (NEH 3:29),male,,,4,2356
Immer_3,Immer,,father of Zadok (NEH 3:29),male,,,3,2357
Shemaiah_17,Shemaiah,,repaired the wall of Jerusalem (NEH 3:29),male,,,17,2358
Shecaniah_6,Shecaniah,,father of Shemaiah_17 (NEH 3:29),male,,,6,2359
Hananiah_7,Hananiah,,"repaired the wall of Jerusalem (NEH 3:30), named on the sealed document of NEH 9:5-38 (NEH 10:23)",male,,,7,2360
Shelemiah_3,Shelemiah,,father of Hananiah_7 (NEH 3:30),male,,,3,2361
Hanun_3,Hanun,,"the sixth son of Zalaph, repaired a section of Jerusalem's wall (NEH 3:30)",male,,,3,2362
Zalaph_1,Zalaph,,father of Hanun_3 (NEH 3:30),male,,,1,2363
Malchijah_9,Malchijah,,one of the goldsmiths who repaired the wall of Jerusalem (NEH 3:31),male,,,9,2364
Shemaiah_18,Shemaiah,,suggested Nehemiah hide in the Temple (NEH 6:10),male,,,18,2365
Delaiah_4,Delaiah,,father of Shemaiah_18 (NEH 6:10),male,,,4,2366
Mehetabel_2,Mehetabel,,father of Delaiah_4 (NEH 6:10),male,,,2,2367
Noadiah_2,Noadiah,,the prophetess who tried to frighten Nehemiah (NEH 6:14),female,,,2,2368
Shecaniah_7,Shecaniah,,father-in-law of Tobiah_2 (NEH 6:18),male,,,7,2369
Arah_3,Arah,,father of Shecaniah_7 (NEH 6:18),male,,,3,2370
Jehohanan_3,Jehohanan,,son of Tobiah_2 who married daughter of Meshullam_11 (NEH 6:18),male,,,3,2371
Hananiah_8,Hananiah,,the commander of the fortress in Jerusalem (NEH 7:2),male,,,8,2372
Nahamani_1,Nahamani,,returned to Judah after the Babylonian captivity (NEH 7:7),male,,,1,2373
Mattithiah_5,Mattithiah,,stood on Ezra's right hand as he read from the Law (NEH 8:4),male,Levi,*assumed Levite given this event,5,2374
Shema_4,Shema,,stood on Ezra's right hand as he read from the Law (NEH 8:4),male,Levi,*assumed Levite given this event,4,2375
Anaiah_1,Anaiah,,"stood on Ezra's right hand as he read from the Law (NEH 8:4), named on the sealed document of NEH 9:5-38 (NEH 10:22)",male,Levi,,1,2376
Uriah_3,Uriah,,stood on Ezra's right hand as he read from the Law (NEH 8:4),male,Levi,*assumed Levite given this event,3,2377
Maaseiah_10,Maaseiah,,stood on Ezra's right hand as he read from the Law (NEH 8:4) and explained the law to the people (NEH 8:7),male,,,10,2378
Pedaiah_5,Pedaiah,,stood on Ezra's left hand as he read from the Law (NEH 8:4),male,Levi,*assumed Levite given this event,5,2379
Mishael_2,Mishael,,stood on Ezra's left hand as he read from the Law (NEH 8:4),male,Levi,*assumed Levite given this event,2,2380
Hashum_2,Hashum,,"stood on Ezra's left hand as he read from the Law (NEH 8:4), named on the sealed document of NEH 9:5-38 (NEH 10:18)",male,,,2,2381
Hashbaddanah_1,Hashbaddanah,,stood on Ezra's left hand as he read from the Law (NEH 8:4),male,Levi,*assumed Levite given this event,1,2382
Zechariah_19,Zechariah,,"stood on Ezra's left hand as he read from the Law (NEH 8:4), son of Iddo (NEH 12:16)",male,Levi,*assumed Levite given this event,19,2383
Meshullam_13,Meshullam,,"stood on Ezra's left hand as he read from the Law (NEH 8:4), named on the sealed document of NEH 9:5-38 (NEH 10:7), son of Ginnethon_1 (NEH 12:16)",male,Levi,Aaronic priest (NEH 10:8),13,2384
Jeshua_7,Jeshua,,"explained the law to the people (NEH 8:7), stood on the Levites platform (NEH 9:4), and exhorted Israel to bless the Lord (NEH 9:5)",male,Levi,"""of"" Kadmiel (NEH 7:43), son of Kadmiel (NEH 12:24). Father of Joiakim (NEH 12:10)",7,2385
Bani_7,Bani,,"explained the law to the people (NEH 8:7), stood on the Levites platform (NEH 9:4), and exhorted Israel to bless the Lord (NEH 9:5), named on the sealed document of NEH 9:5-38 (NEH 10:13)",male,Levi,,7,2386
Sherebiah_2,Sherebiah,,"explained the law to the people (NEH 8:7), stood on the Levites platform (NEH 9:4), and exhorted Israel to bless the Lord (NEH 9:5), named on the sealed document of NEH 9:5-38 (NEH 10:12)",male,Levi,,2,2387
Jamin_3,Jamin,,explained the law to the people (NEH 8:7),male,Levi,,3,2388
Shabbethai_2,Shabbethai,,explained the law to the people (NEH 8:7),male,Levi,from the leaders of the Levites (NEH 11:16),2,2389
Hodiah_2,Hodiah,,"explained the law to the people (NEH 8:7) and exhorted Israel to bless the Lord (NEH 9:5), named on the sealed document of NEH 9:5-38 (NEH 10:10)",male,Levi,,2,2390
Kelita_1,Kelita,,"explained the law to the people (NEH 8:7), named on the sealed document of NEH 9:5-38 (NEH 10:10)",male,Levi,,1,2391
Jozabad_8,Jozabad,,explained the law to the people (NEH 8:7),male,Levi,,8,2392
Pelaiah_2,Pelaiah,,"explained the law to the people (NEH 8:7), named on the sealed document of NEH 9:5-38 (NEH 10:10)",male,Levi,,2,2393
Kadmiel_2,Kadmiel,,"stood on the Levites platform (NEH 9:4) and exhorted Israel to bless the Lord (NEH 9:5), named on the sealed document of NEH 9:5-38 (NEH 10:9)",male,Levi,,2,2394
Shebaniah_2,Shebaniah,,"stood on the Levites platform (NEH 9:4) and exhorted Israel to bless the Lord (NEH 9:5), named on the sealed document of NEH 9:5-38 (NEH 10:12)",male,Levi,,2,2395
Bunni_1,Bunni,,stood on the Levites platform (NEH 9:4),male,Levi,,1,2396
Bani_8,Bani,,the other Bani who stood on the Levites platform (NEH 9:4),male,Levi,,8,2397
Chenani_1,Chenani,,stood on the Levites platform (NEH 9:4),male,Levi,,1,2398
Hashabneiah_2,Hashabneiah,,exhorted Israel to bless the Lord (NEH 9:5),male,Levi,,2,2399
Pethahiah_3,Pethahiah,,exhorted Israel to bless the Lord (NEH 9:5),male,Levi,,3,2400
Zedekiah_3,Zedekiah,,named on the sealed document of NEH 9:5-38 (NEH 10:1),male,Levi,Aaronic priest (NEH 10:8),3,2401
Seraiah_7,Seraiah,,named on the sealed document of NEH 9:5-38 (NEH 10:2),male,Levi,Aaronic priest (NEH 10:8),7,2402
Jeremiah_7,Jeremiah,,named on the sealed document of NEH 9:5-38 (NEH 10:2),male,Levi,Aaronic priest (NEH 10:8),7,2403
Amariah_6,Amariah,,named on the sealed document of NEH 9:5-38 (NEH 10:3),male,Levi,Aaronic priest (NEH 10:8),6,2404
Hattush_3,Hattush,,named on the sealed document of NEH 9:5-38 (NEH 10:4),male,Levi,Aaronic priest (NEH 10:8),3,2405
Shebaniah_3,Shebaniah,,named on the sealed document of NEH 9:5-38 (NEH 10:4),male,Levi,Aaronic priest (NEH 10:8),3,2406
Malluch_4,Malluch,,named on the sealed document of NEH 9:5-38 (NEH 10:4),male,Levi,Aaronic priest (NEH 10:8),4,2407
Obadiah_10,Obadiah,,named on the sealed document of NEH 9:5-38 (NEH 10:5),male,Levi,Aaronic priest (NEH 10:8),10,2408
Ginnethon_1,Ginnethon,,named on the sealed document of NEH 9:5-38 (NEH 10:6),male,Levi,Aaronic priest (NEH 10:8),1,2409
Baruch_2,Baruch,,named on the sealed document of NEH 9:5-38 (NEH 10:6),male,Levi,Aaronic priest (NEH 10:8),2,2410
Abijah_6,Abijah,,named on the sealed document of NEH 9:5-38 (NEH 10:7),male,Levi,Aaronic priest (NEH 10:8),6,2411
Mijamin_3,Mijamin,,named on the sealed document of NEH 9:5-38 (NEH 10:7),male,Levi,Aaronic priest (NEH 10:8),3,2412
Maaziah_2,Maaziah,,named on the sealed document of NEH 9:5-38 (NEH 10:8),male,Levi,Aaronic priest (NEH 10:8),2,2413
Bilgai_1,Bilgai,,named on the sealed document of NEH 9:5-38 (NEH 10:8),male,Levi,Aaronic priest (NEH 10:8),1,2414
Shemaiah_19,Shemaiah,,named on the sealed document of NEH 9:5-38 (NEH 10:8),male,Levi,Aaronic priest (NEH 10:8),19,2415
Jeshua_8,Jeshua,,named on the sealed document of NEH 9:5-38 (NEH 10:9),male,Levi,"son of Azaniah (NEH 10:9), a levite rather than priest",8,2416
Azaniah_1,Azaniah,,father of Jeshua_8 (NEH 10:9),male,Levi,,1,2417
Rehob_2,Rehob,,named on the sealed document of NEH 9:5-38 (NEH 10:11),male,Levi,,2,2418
Hashabiah_6,Hashabiah,,named on the sealed document of NEH 9:5-38 (NEH 10:11),male,Levi,,6,2419
Zaccur_6,Zaccur,,named on the sealed document of NEH 9:5-38 (NEH 10:12),male,Levi,,6,2420
Shebaniah_4,Shebaniah,,named on the sealed document of NEH 9:5-38 (NEH 10:12),male,Levi,second Levite named Shebaniah in the list (v10 and v12),4,2421
Hodiah_3,Hodiah,,named on the sealed document of NEH 9:5-38 (NEH 10:13),male,Levi,second Levite named Hodiah in the list (v10 and v13),3,2422
Beninu_1,Beninu,,named on the sealed document of NEH 9:5-38 (NEH 10:13),male,Levi,,1,2423
Adonijah_3,Adonijah,,named on the sealed document of NEH 9:5-38 (NEH 10:16),male,,,3,2424
Azzur_1,Azzur,,named on the sealed document of NEH 9:5-38 (NEH 10:17),male,,,1,2425
Hodiah_4,Hodiah,,named on the sealed document of NEH 9:5-38 (NEH 10:18),male,,non-Levite leader (NEH 10:14),4,2426
Hariph_1,Hariph,,named on the sealed document of NEH 9:5-38 (NEH 10:19),male,,,1,2427
Ananthoth_1,Ananthoth,,named on the sealed document of NEH 9:5-38 (NEH 10:19),male,,,1,2428
